Invoice No,SalesRepID,Customer ID,Invoice Date,Due Date,Invoice Amount,Amount Paid,Outstanding Amount
INV00807,SR016,CUST107,20/8/2024 0:00,19/10/2024 0:00,4060.5,1015.12,3045.38
INV00810,SR016,CUST013,10/11/2023 0:00,25/12/2023 0:00,2243.31,1121.66,1121.65
INV00826,SR016,CUST120,20/5/2025 0:00,19/7/2025 0:00,2391.09,0,2391.09
INV00833,SR016,CUST009,29/7/2025 0:00,27/9/2025 0:00,24742.88,0,24742.88
INV00836,SR016,CUST029,5/8/2024 0:00,4/10/2024 0:00,3992.64,2994.48,998.16
INV00864,SR016,CUST009,10/4/2025 0:00,10/5/2025 0:00,7374.72,5531.04,1843.68
INV00873,SR016,CUST116,21/10/2024 0:00,5/12/2024 0:00,10536.99,10536.99,0
INV00874,SR016,CUST025,6/12/2025 0:00,4/2/2026 0:00,24466.41,0,24466.41
INV00877,SR016,CUST038,4/5/2023 0:00,18/6/2023 0:00,8687.72,4343.86,4343.86
INV00878,SR016,CUST002,16/3/2023 0:00,30/4/2023 0:00,18406.32,18406.32,0
INV00891,SR016,CUST025,10/7/2025 0:00,8/9/2025 0:00,24914.89,6228.72,18686.17
INV00899,SR016,CUST029,12/1/2025 0:00,26/2/2025 0:00,22722.53,17041.9,5680.63
INV00901,SR016,CUST107,19/7/2025 0:00,2/9/2025 0:00,5603.73,5603.73,0
INV00924,SR016,CUST013,7/9/2023 0:00,7/10/2023 0:00,15447.64,7723.82,7723.82
INV00928,SR016,CUST056,29/12/2025 0:00,12/2/2026 0:00,10767.94,0,10767.94
INV00929,SR016,CUST083,30/9/2024 0:00,30/10/2024 0:00,15182.83,7591.42,7591.41
INV00933,SR010,CUST029,6/5/2024 0:00,5/7/2024 0:00,12657.86,0,12657.86
INV00953,SR010,CUST038,11/10/2025 0:00,25/11/2025 0:00,20348.95,0,20348.95
INV00959,SR010,CUST029,12/2/2023 0:00,13/4/2023 0:00,7085.54,3542.77,3542.77
INV00966,SR010,CUST083,21/4/2025 0:00,20/6/2025 0:00,15577.81,15577.81,0
INV00974,SR010,CUST050,28/9/2024 0:00,28/10/2024 0:00,20390.72,15293.04,5097.68
INV01001,SR010,CUST120,30/5/2025 0:00,29/7/2025 0:00,6357.13,0,6357.13
INV01003,SR010,CUST107,7/3/2023 0:00,6/5/2023 0:00,19120.14,0,19120.14
INV01006,SR010,CUST116,15/8/2023 0:00,14/10/2023 0:00,5637.41,2818.7,2818.71
INV01025,SR010,CUST029,26/8/2023 0:00,10/10/2023 0:00,18757.76,0,18757.76
INV01028,SR010,CUST002,12/4/2024 0:00,27/5/2024 0:00,7094.46,7094.46,0
INV01035,SR010,CUST002,10/10/2023 0:00,9/11/2023 0:00,21230.04,5307.51,15922.53
INV01043,SR010,CUST038,16/7/2025 0:00,15/8/2025 0:00,6589.23,0,6589.23
INV01045,SR010,CUST009,4/9/2024 0:00,4/10/2024 0:00,20316.24,10158.12,10158.12
INV01050,SR010,CUST116,27/6/2024 0:00,26/8/2024 0:00,19233.95,0,19233.95
INV01057,SR010,CUST120,26/9/2023 0:00,26/10/2023 0:00,16320.26,0,16320.26
INV01067,SR010,CUST009,1/12/2024 0:00,15/1/2025 0:00,18919.72,9459.86,9459.86
INV01071,SR010,CUST025,31/7/2025 0:00,30/8/2025 0:00,21533.41,0,21533.41
INV01076,SR010,CUST107,20/4/2024 0:00,4/6/2024 0:00,6681.71,1670.43,5011.28
INV01080,SR010,CUST058,7/9/2025 0:00,7/10/2025 0:00,18077.89,9038.94,9038.95
INV01081,SR010,CUST029,29/6/2024 0:00,28/8/2024 0:00,12149.16,0,12149.16
INV01093,SR010,CUST038,19/7/2025 0:00,2/9/2025 0:00,20824.29,0,20824.29
INV01097,SR010,CUST025,29/9/2023 0:00,13/11/2023 0:00,16939.82,0,16939.82
INV01125,SR010,CUST002,11/2/2024 0:00,11/4/2024 0:00,12885.26,0,12885.26
INV01127,SR010,CUST107,11/7/2024 0:00,9/9/2024 0:00,3890.1,0,3890.1
INV01134,SR010,CUST029,18/8/2024 0:00,17/10/2024 0:00,10843.71,10843.71,0
INV01153,SR010,CUST056,8/10/2025 0:00,7/12/2025 0:00,5881.06,0,5881.06
INV01158,SR010,CUST083,9/4/2024 0:00,24/5/2024 0:00,4611.46,1152.86,3458.6
INV01160,SR010,CUST116,22/9/2023 0:00,21/11/2023 0:00,2156.32,2156.32,0
INV01161,SR010,CUST107,16/11/2023 0:00,15/1/2024 0:00,18238.72,9119.36,9119.36
INV01165,SR010,CUST107,31/3/2025 0:00,15/5/2025 0:00,13053.62,6526.81,6526.81
INV01181,SR010,CUST025,17/2/2025 0:00,3/4/2025 0:00,17051.88,0,17051.88
INV01208,SR010,CUST080,14/12/2023 0:00,13/1/2024 0:00,6222.4,0,6222.4
INV01210,SR010,CUST083,10/2/2025 0:00,27/3/2025 0:00,5084.54,2542.27,2542.27
INV01218,SR010,CUST080,26/7/2024 0:00,24/9/2024 0:00,8588.82,2147.2,6441.62
INV01221,SR010,CUST025,30/12/2024 0:00,28/2/2025 0:00,1975.56,1975.56,0
INV01246,SR010,CUST009,27/3/2025 0:00,11/5/2025 0:00,20580.81,10290.41,10290.4
INV01257,SR010,CUST116,19/1/2023 0:00,20/3/2023 0:00,8102.56,2025.64,6076.92
INV01283,SR010,CUST120,15/4/2023 0:00,14/6/2023 0:00,15877.89,15877.89,0
INV01288,SR010,CUST025,16/7/2024 0:00,14/9/2024 0:00,22242.99,11121.5,11121.49
INV01289,SR010,CUST013,13/12/2024 0:00,11/2/2025 0:00,15823.12,0,15823.12
INV01303,SR008,CUST013,11/8/2023 0:00,10/10/2023 0:00,7847.49,0,7847.49
INV01304,SR008,CUST013,9/7/2025 0:00,23/8/2025 0:00,16248.48,0,16248.48
INV01311,SR008,CUST116,14/7/2023 0:00,12/9/2023 0:00,20123,0,20123
INV01312,SR008,CUST029,26/4/2025 0:00,10/6/2025 0:00,4913.89,0,4913.89
INV01321,SR008,CUST056,21/7/2025 0:00,4/9/2025 0:00,15440.41,11580.31,3860.1
INV01326,SR008,CUST025,2/7/2025 0:00,1/8/2025 0:00,7800.44,0,7800.44
INV01336,SR008,CUST120,20/11/2025 0:00,19/1/2026 0:00,5541.96,0,5541.96
INV01343,SR008,CUST025,23/3/2024 0:00,22/5/2024 0:00,4572.62,0,4572.62
INV01362,SR008,CUST056,6/3/2024 0:00,20/4/2024 0:00,11398.88,5699.44,5699.44
INV01370,SR008,CUST025,31/12/2023 0:00,14/2/2024 0:00,11125.51,0,11125.51
INV01385,SR008,CUST107,27/6/2025 0:00,26/8/2025 0:00,9246.07,4623.04,4623.03
INV01392,SR008,CUST120,14/4/2023 0:00,29/5/2023 0:00,18840.91,0,18840.91
INV01400,SR008,CUST009,4/9/2024 0:00,4/10/2024 0:00,22499.9,22499.9,0
INV01407,SR008,CUST050,3/9/2025 0:00,18/10/2025 0:00,523.11,261.56,261.55
INV01416,SR008,CUST013,13/5/2025 0:00,27/6/2025 0:00,15206.16,3801.54,11404.62
INV01417,SR008,CUST120,4/8/2024 0:00,18/9/2024 0:00,18415.64,4603.91,13811.73
INV01427,SR008,CUST056,23/3/2023 0:00,7/5/2023 0:00,20485.76,0,20485.76
INV01430,SR008,CUST029,21/6/2025 0:00,5/8/2025 0:00,12099.17,0,12099.17
INV01431,SR008,CUST009,31/12/2023 0:00,29/2/2024 0:00,21436.41,5359.1,16077.31
INV01433,SR008,CUST025,7/12/2025 0:00,21/1/2026 0:00,21806.42,0,21806.42
INV01437,SR008,CUST009,3/12/2023 0:00,17/1/2024 0:00,4954.53,4954.53,0
INV01440,SR008,CUST025,19/4/2025 0:00,18/6/2025 0:00,17811.8,13358.85,4452.95
INV01447,SR008,CUST038,20/12/2024 0:00,19/1/2025 0:00,14213.74,14213.74,0
INV01469,SR008,CUST058,21/5/2023 0:00,5/7/2023 0:00,19174.2,0,19174.2
INV01471,SR008,CUST056,7/7/2023 0:00,21/8/2023 0:00,5204.57,5204.57,0
INV01482,SR008,CUST080,14/2/2023 0:00,31/3/2023 0:00,2581.67,0,2581.67
INV01490,SR008,CUST013,25/3/2024 0:00,24/4/2024 0:00,23104.81,0,23104.81
INV01491,SR008,CUST107,2/11/2025 0:00,2/12/2025 0:00,12808.11,0,12808.11
INV01499,SR008,CUST038,16/11/2025 0:00,15/1/2026 0:00,14043.96,7021.98,7021.98
